Source,Target,Type,Id,Label,Weight
1867,669,Undirected,33128,,1
977,348,Undirected,33129,,1
304,48,Undirected,33130,,1
210,103,Undirected,33131,,1
2548,183,Undirected,33132,,1
381,84,Undirected,33133,,1
722,72,Undirected,33134,,1
754,502,Undirected,33135,,1
2649,108,Undirected,33136,,1
2593,732,Undirected,33137,,1
613,360,Undirected,33138,,1
502,370,Undirected,33139,,1
973,470,Undirected,33140,,1
376,230,Undirected,33141,,1
2893,732,Undirected,33142,,1
973,666,Undirected,33143,,1
923,560,Undirected,33144,,1
748,308,Undirected,33145,,1
1568,365,Undirected,33146,,1
536,372,Undirected,33147,,1
964,94,Undirected,33148,,1
304,91,Undirected,33149,,1
361,224,Undirected,33150,,1
590,523,Undirected,33151,,1
2296,33,Undirected,33152,,1
874,836,Undirected,33153,,1
836,46,Undirected,33154,,1
344,342,Undirected,33155,,1
383,42,Undirected,33156,,1
703,659,Undirected,33157,,1
1678,599,Undirected,33158,,1
491,33,Undirected,33159,,1
2774,57,Undirected,33160,,1
496,346,Undirected,33161,,1
748,465,Undirected,33162,,1
943,139,Undirected,33163,,1
585,94,Undirected,33164,,1
312,54,Undirected,33165,,1
348,2,Undirected,33166,,1
959,3,Undirected,33167,,1
708,406,Undirected,33168,,1
1142,585,Undirected,33169,,1
313,101,Undirected,33170,,1
1269,690,Undirected,33171,,1
665,370,Undirected,33172,,1
911,486,Undirected,33173,,1
844,29,Undirected,33174,,1
2997,725,Undirected,33175,,1
2365,349,Undirected,33176,,1
653,309,Undirected,33177,,1
985,761,Undirected,33178,,1
487,357,Undirected,33179,,1
444,22,Undirected,33180,,1
2541,95,Undirected,33181,,1
767,624,Undirected,33182,,1
655,139,Undirected,33183,,1
532,474,Undirected,33184,,1
2624,754,Undirected,33185,,1
805,580,Undirected,33186,,1
932,463,Undirected,33187,,1
762,532,Undirected,33188,,1
584,176,Undirected,33189,,1
923,232,Undirected,33190,,1
1531,398,Undirected,33191,,1
1025,243,Undirected,33192,,1
902,847,Undirected,33193,,1
1480,123,Undirected,33194,,1
686,464,Undirected,33195,,1
823,296,Undirected,33196,,1
1626,296,Undirected,33197,,1
610,243,Undirected,33198,,1
1464,365,Undirected,33199,,1
718,163,Undirected,33200,,1
2011,254,Undirected,33201,,1
376,58,Undirected,33202,,1
2985,194,Undirected,33203,,1
943,865,Undirected,33204,,1
666,508,Undirected,33205,,1
816,33,Undirected,33206,,1
244,207,Undirected,33207,,1
2673,65,Undirected,33208,,1
613,291,Undirected,33209,,1
1935,754,Undirected,33210,,1
2573,964,Undirected,33211,,1
767,615,Undirected,33212,,1
826,12,Undirected,33213,,1
923,168,Undirected,33214,,1
748,624,Undirected,33215,,1
597,36,Undirected,33216,,1
1724,879,Undirected,33217,,1
1072,698,Undirected,33218,,1
982,15,Undirected,33219,,1
1087,822,Undirected,33220,,1
836,694,Undirected,33221,,1
437,356,Undirected,33222,,1
806,484,Undirected,33223,,1
467,264,Undirected,33224,,1
261,105,Undirected,33225,,1
392,70,Undirected,33226,,1
898,63,Undirected,33227,,1
943,86,Undirected,33228,,1
1753,315,Undirected,33229,,1
809,615,Undirected,33230,,1
378,110,Undirected,33231,,1
527,59,Undirected,33232,,1
2138,618,Undirected,33233,,1
845,29,Undirected,33234,,1
640,33,Undirected,33235,,1
923,282,Undirected,33236,,1
1935,130,Undirected,33237,,1
910,579,Undirected,33238,,1
845,635,Undirected,33239,,1
370,265,Undirected,33240,,1
816,748,Undirected,33241,,1
282,33,Undirected,33242,,1
349,155,Undirected,33243,,1
767,15,Undirected,33244,,1
750,113,Undirected,33245,,1
845,789,Undirected,33246,,1
2970,818,Undirected,33247,,1
836,103,Undirected,33248,,1
716,648,Undirected,33249,,1
1426,605,Undirected,33250,,1
902,191,Undirected,33251,,1
865,747,Undirected,33252,,1
395,237,Undirected,33253,,1
1566,872,Undirected,33254,,1
844,642,Undirected,33255,,1
1626,127,Undirected,33256,,1
810,42,Undirected,33257,,1
313,233,Undirected,33258,,1
1074,652,Undirected,33259,,1
2168,252,Undirected,33260,,1
1170,387,Undirected,33261,,1
1491,169,Undirected,33262,,1
975,282,Undirected,33263,,1
923,12,Undirected,33264,,1
2520,836,Undirected,33265,,1
429,61,Undirected,33266,,1
831,191,Undirected,33267,,1
1491,436,Undirected,33268,,1
282,265,Undirected,33269,,1
312,304,Undirected,33270,,1
693,464,Undirected,33271,,1
2247,93,Undirected,33272,,1
721,249,Undirected,33273,,1
273,225,Undirected,33274,,1
2531,599,Undirected,33275,,1
948,735,Undirected,33276,,1
454,70,Undirected,33277,,1
975,879,Undirected,33278,,1
608,86,Undirected,33279,,1
844,754,Undirected,33280,,1
784,538,Undirected,33281,,1
1296,42,Undirected,33282,,1
467,315,Undirected,33283,,1
592,444,Undirected,33284,,1
1783,948,Undirected,33285,,1
603,160,Undirected,33286,,1
226,8,Undirected,33287,,1
762,202,Undirected,33288,,1
348,263,Undirected,33289,,1
920,809,Undirected,33290,,1
920,414,Undirected,33291,,1
562,406,Undirected,33292,,1
981,570,Undirected,33293,,1
785,83,Undirected,33294,,1
665,545,Undirected,33295,,1
1936,379,Undirected,33296,,1
458,365,Undirected,33297,,1
430,22,Undirected,33298,,1
837,267,Undirected,33299,,1
795,38,Undirected,33300,,1
585,360,Undirected,33301,,1
383,191,Undirected,33302,,1
1474,595,Undirected,33303,,1
405,217,Undirected,33304,,1
798,136,Undirected,33305,,1
953,859,Undirected,33306,,1
329,321,Undirected,33307,,1
683,347,Undirected,33308,,1
2351,370,Undirected,33309,,1
387,359,Undirected,33310,,1
748,47,Undirected,33311,,1
2409,607,Undirected,33312,,1
525,1,Undirected,33313,,1
191,136,Undirected,33314,,1
1289,191,Undirected,33315,,1
686,425,Undirected,33316,,1
801,527,Undirected,33317,,1
638,11,Undirected,33318,,1
166,1,Undirected,33319,,1
1153,640,Undirected,33320,,1
978,373,Undirected,33321,,1
844,646,Undirected,33322,,1
274,61,Undirected,33323,,1
665,169,Undirected,33324,,1
1703,975,Undirected,33325,,1
2482,439,Undirected,33326,,1
2136,530,Undirected,33327,,1
920,370,Undirected,33328,,1
159,34,Undirected,33329,,1
839,86,Undirected,33330,,1
734,85,Undirected,33331,,1
359,219,Undirected,33332,,1
1474,981,Undirected,33333,,1
836,33,Undirected,33334,,1
648,130,Undirected,33335,,1
802,532,Undirected,33336,,1
619,215,Undirected,33337,,1
568,198,Undirected,33338,,1
980,132,Undirected,33339,,1
910,546,Undirected,33340,,1
879,762,Undirected,33341,,1
590,387,Undirected,33342,,1
325,5,Undirected,33343,,1
953,440,Undirected,33344,,1
613,347,Undirected,33345,,1
1066,462,Undirected,33346,,1
1832,132,Undirected,33347,,1
797,404,Undirected,33348,,1
932,61,Undirected,33349,,1
1832,593,Undirected,33350,,1
246,66,Undirected,33351,,1
564,315,Undirected,33352,,1
901,737,Undirected,33353,,1
372,315,Undirected,33354,,1
1223,271,Undirected,33355,,1
865,103,Undirected,33356,,1
362,230,Undirected,33357,,1
587,543,Undirected,33358,,1
758,362,Undirected,33359,,1
1836,612,Undirected,33360,,1
1379,120,Undirected,33361,,1
613,361,Undirected,33362,,1
2130,920,Undirected,33363,,1
2789,252,Undirected,33364,,1
789,149,Undirected,33365,,1
762,638,Undirected,33366,,1
1231,744,Undirected,33367,,1
975,618,Undirected,33368,,1
1952,716,Undirected,33369,,1
499,313,Undirected,33370,,1
755,597,Undirected,33371,,1
519,198,Undirected,33372,,1
923,84,Undirected,33373,,1
878,160,Undirected,33374,,1
981,816,Undirected,33375,,1
409,43,Undirected,33376,,1
1030,556,Undirected,33377,,1
2655,360,Undirected,33378,,1
1312,315,Undirected,33379,,1
610,311,Undirected,33380,,1
1966,536,Undirected,33381,,1
806,12,Undirected,33382,,1
413,283,Undirected,33383,,1
748,605,Undirected,33384,,1
2773,917,Undirected,33385,,1
562,8,Undirected,33386,,1
570,9,Undirected,33387,,1
546,38,Undirected,33388,,1
2297,546,Undirected,33389,,1
365,127,Undirected,33390,,1
955,330,Undirected,33391,,1
940,365,Undirected,33392,,1
305,14,Undirected,33393,,1
458,85,Undirected,33394,,1
638,103,Undirected,33395,,1
2392,56,Undirected,33396,,1
824,497,Undirected,33397,,1
2080,37,Undirected,33398,,1
859,263,Undirected,33399,,1
883,329,Undirected,33400,,1
865,33,Undirected,33401,,1
724,166,Undirected,33402,,1
865,202,Undirected,33403,,1
597,272,Undirected,33404,,1
2287,752,Undirected,33405,,1
682,360,Undirected,33406,,1
2647,132,Undirected,33407,,1
1204,825,Undirected,33408,,1
605,532,Undirected,33409,,1
525,12,Undirected,33410,,1
615,376,Undirected,33411,,1
546,383,Undirected,33412,,1
1999,589,Undirected,33413,,1
487,48,Undirected,33414,,1
667,361,Undirected,33415,,1
1217,34,Undirected,33416,,1
2237,959,Undirected,33417,,1
610,360,Undirected,33418,,1
1935,975,Undirected,33419,,1
740,593,Undirected,33420,,1
2960,42,Undirected,33421,,1
515,379,Undirected,33422,,1
794,77,Undirected,33423,,1
811,9,Undirected,33424,,1
776,652,Undirected,33425,,1
673,292,Undirected,33426,,1
2520,413,Undirected,33427,,1
2688,510,Undirected,33428,,1
2121,927,Undirected,33429,,1
232,122,Undirected,33430,,1
347,12,Undirected,33431,,1
849,15,Undirected,33432,,1
918,589,Undirected,33433,,1
502,458,Undirected,33434,,1
668,372,Undirected,33435,,1
908,668,Undirected,33436,,1
826,543,Undirected,33437,,1
1329,155,Undirected,33438,,1
394,187,Undirected,33439,,1
802,64,Undirected,33440,,1
2192,91,Undirected,33441,,1
908,180,Undirected,33442,,1
1493,421,Undirected,33443,,1
2375,444,Undirected,33444,,1
617,365,Undirected,33445,,1
2657,776,Undirected,33446,,1
1790,128,Undirected,33447,,1
313,220,Undirected,33448,,1
312,103,Undirected,33449,,1
1828,2,Undirected,33450,,1
2580,416,Undirected,33451,,1
1966,444,Undirected,33452,,1
646,12,Undirected,33453,,1
1568,291,Undirected,33454,,1
661,521,Undirected,33455,,1
464,343,Undirected,33456,,1
543,219,Undirected,33457,,1
2351,701,Undirected,33458,,1
1825,962,Undirected,33459,,1
613,224,Undirected,33460,,1
1312,643,Undirected,33461,,1
475,427,Undirected,33462,,1
2593,920,Undirected,33463,,1
646,70,Undirected,33464,,1
1777,605,Undirected,33465,,1
839,105,Undirected,33466,,1
567,8,Undirected,33467,,1
379,312,Undirected,33468,,1
2826,513,Undirected,33469,,1
948,545,Undirected,33470,,1
349,260,Undirected,33471,,1
1542,504,Undirected,33472,,1
874,599,Undirected,33473,,1
879,375,Undirected,33474,,1
947,122,Undirected,33475,,1
525,311,Undirected,33476,,1
1598,356,Undirected,33477,,1
893,417,Undirected,33478,,1
512,356,Undirected,33479,,1
592,424,Undirected,33480,,1
378,260,Undirected,33481,,1
810,187,Undirected,33482,,1
701,260,Undirected,33483,,1
987,667,Undirected,33484,,1
988,532,Undirected,33485,,1
788,261,Undirected,33486,,1
2646,641,Undirected,33487,,1
61,34,Undirected,33488,,1
1517,191,Undirected,33489,,1
869,281,Undirected,33490,,1
988,826,Undirected,33491,,1
836,225,Undirected,33492,,1
2304,487,Undirected,33493,,1
287,97,Undirected,33494,,1
2207,614,Undirected,33495,,1
772,404,Undirected,33496,,1
769,690,Undirected,33497,,1
298,272,Undirected,33498,,1
954,349,Undirected,33499,,1
2992,750,Undirected,33500,,1
1909,754,Undirected,33501,,1
694,474,Undirected,33502,,1
638,436,Undirected,33503,,1
951,624,Undirected,33504,,1
1035,425,Undirected,33505,,1
1909,837,Undirected,33506,,1
2753,638,Undirected,33507,,1
2281,953,Undirected,33508,,1
570,136,Undirected,33509,,1
988,752,Undirected,33510,,1
628,215,Undirected,33511,,1
2292,927,Undirected,33512,,1
877,53,Undirected,33513,,1
1868,439,Undirected,33514,,1
484,226,Undirected,33515,,1
1230,223,Undirected,33516,,1
546,309,Undirected,33517,,1
745,48,Undirected,33518,,1
2571,287,Undirected,33519,,1
903,429,Undirected,33520,,1
1426,886,Undirected,33521,,1
886,110,Undirected,33522,,1
2528,295,Undirected,33523,,1
1383,377,Undirected,33524,,1
593,307,Undirected,33525,,1
1733,787,Undirected,33526,,1
702,19,Undirected,33527,,1
748,283,Undirected,33528,,1
523,229,Undirected,33529,,1
811,615,Undirected,33530,,1
975,665,Undirected,33531,,1
467,79,Undirected,33532,,1
2622,260,Undirected,33533,,1
191,168,Undirected,33534,,1
988,11,Undirected,33535,,1
476,413,Undirected,33536,,1
564,74,Undirected,33537,,1
787,546,Undirected,33538,,1
517,113,Undirected,33539,,1
799,85,Undirected,33540,,1
608,419,Undirected,33541,,1
811,33,Undirected,33542,,1
1527,370,Undirected,33543,,1
365,284,Undirected,33544,,1
825,580,Undirected,33545,,1
748,272,Undirected,33546,,1
715,265,Undirected,33547,,1
767,376,Undirected,33548,,1
808,560,Undirected,33549,,1
2593,103,Undirected,33550,,1
932,577,Undirected,33551,,1
2527,351,Undirected,33552,,1
356,12,Undirected,33553,,1
789,638,Undirected,33554,,1
1921,287,Undirected,33555,,1
970,211,Undirected,33556,,1
545,151,Undirected,33557,,1
999,750,Undirected,33558,,1
1527,836,Undirected,33559,,1
588,286,Undirected,33560,,1
356,274,Undirected,33561,,1
789,343,Undirected,33562,,1
661,86,Undirected,33563,,1
153,151,Undirected,33564,,1
836,36,Undirected,33565,,1
2365,307,Undirected,33566,,1
1709,127,Undirected,33567,,1
732,436,Undirected,33568,,1
1433,673,Undirected,33569,,1
918,712,Undirected,33570,,1
805,661,Undirected,33571,,1
811,595,Undirected,33572,,1
932,86,Undirected,33573,,1
923,809,Undirected,33574,,1
84,81,Undirected,33575,,1
296,272,Undirected,33576,,1
2196,927,Undirected,33577,,1
653,604,Undirected,33578,,1
2474,365,Undirected,33579,,1
567,307,Undirected,33580,,1
1733,825,Undirected,33581,,1
800,599,Undirected,33582,,1
2389,735,Undirected,33583,,1
860,348,Undirected,33584,,1
865,589,Undirected,33585,,1
694,464,Undirected,33586,,1
1826,452,Undirected,33587,,1
620,265,Undirected,33588,,1
597,467,Undirected,33589,,1
959,530,Undirected,33590,,1
683,466,Undirected,33591,,1
932,638,Undirected,33592,,1
2696,806,Undirected,33593,,1
441,282,Undirected,33594,,1
1314,215,Undirected,33595,,1
2971,589,Undirected,33596,,1
1812,607,Undirected,33597,,1
1137,429,Undirected,33598,,1
2442,365,Undirected,33599,,1
817,312,Undirected,33600,,1
816,614,Undirected,33601,,1
1426,35,Undirected,33602,,1
754,753,Undirected,33603,,1
2732,975,Undirected,33604,,1
1812,489,Undirected,33605,,1
845,474,Undirected,33606,,1
920,287,Undirected,33607,,1
1954,975,Undirected,33608,,1
244,115,Undirected,33609,,1
943,668,Undirected,33610,,1
826,661,Undirected,33611,,1
920,837,Undirected,33612,,1
2498,800,Undirected,33613,,1
2217,20,Undirected,33614,,1
1170,754,Undirected,33615,,1
2963,315,Undirected,33616,,1
981,283,Undirected,33617,,1
570,210,Undirected,33618,,1
879,110,Undirected,33619,,1
865,659,Undirected,33620,,1
378,33,Undirected,33621,,1
2773,493,Undirected,33622,,1
387,370,Undirected,33623,,1
499,357,Undirected,33624,,1
1836,674,Undirected,33625,,1
981,745,Undirected,33626,,1
1590,767,Undirected,33627,,1
826,694,Undirected,33628,,1
946,943,Undirected,33629,,1
811,665,Undirected,33630,,1
23,21,Undirected,33631,,1
707,105,Undirected,33632,,1
605,169,Undirected,33633,,1
1493,921,Undirected,33634,,1
981,808,Undirected,33635,,1
981,523,Undirected,33636,,1
1369,142,Undirected,33637,,1
436,287,Undirected,33638,,1
1385,748,Undirected,33639,,1
1828,66,Undirected,33640,,1
172,93,Undirected,33641,,1
628,317,Undirected,33642,,1
2941,127,Undirected,33643,,1
698,377,Undirected,33644,,1
643,33,Undirected,33645,,1
383,78,Undirected,33646,,1
684,376,Undirected,33647,,1
797,84,Undirected,33648,,1
2807,70,Undirected,33649,,1
413,370,Undirected,33650,,1
1111,315,Undirected,33651,,1
648,269,Undirected,33652,,1
1315,198,Undirected,33653,,1
1026,810,Undirected,33654,,1
546,70,Undirected,33655,,1
499,446,Undirected,33656,,1
943,643,Undirected,33657,,1
3015,536,Undirected,33658,,1
599,508,Undirected,33659,,1
652,191,Undirected,33660,,1
2649,232,Undirected,33661,,1
740,470,Undirected,33662,,1
2164,261,Undirected,33663,,1
1426,624,Undirected,33664,,1
686,32,Undirected,33665,,1
776,614,Undirected,33666,,1
272,2,Undirected,33667,,1
2078,255,Undirected,33668,,1
668,343,Undirected,33669,,1
579,358,Undirected,33670,,1
1426,225,Undirected,33671,,1
702,161,Undirected,33672,,1
886,229,Undirected,33673,,1
502,436,Undirected,33674,,1
1490,926,Undirected,33675,,1
823,312,Undirected,33676,,1
528,131,Undirected,33677,,1
2502,809,Undirected,33678,,1
661,532,Undirected,33679,,1
954,36,Undirected,33680,,1
950,344,Undirected,33681,,1
964,592,Undirected,33682,,1
597,502,Undirected,33683,,1
2534,437,Undirected,33684,,1
272,74,Undirected,33685,,1
2023,46,Undirected,33686,,1
725,321,Undirected,33687,,1
986,191,Undirected,33688,,1
891,816,Undirected,33689,,1
532,464,Undirected,33690,,1
1483,425,Undirected,33691,,1
628,136,Undirected,33692,,1
513,365,Undirected,33693,,1
567,125,Undirected,33694,,1
2634,427,Undirected,33695,,1
610,387,Undirected,33696,,1
491,401,Undirected,33697,,1
556,308,Undirected,33698,,1
1230,356,Undirected,33699,,1
836,2,Undirected,33700,,1
2657,787,Undirected,33701,,1
3004,101,Undirected,33702,,1
2366,952,Undirected,33703,,1
2847,111,Undirected,33704,,1
932,730,Undirected,33705,,1
789,436,Undirected,33706,,1
816,809,Undirected,33707,,1
1519,754,Undirected,33708,,1
932,50,Undirected,33709,,1
614,304,Undirected,33710,,1
1434,742,Undirected,33711,,1
265,128,Undirected,33712,,1
389,367,Undirected,33713,,1
932,339,Undirected,33714,,1
1566,937,Undirected,33715,,1
1747,932,Undirected,33716,,1
973,191,Undirected,33717,,1
2520,19,Undirected,33718,,1
378,251,Undirected,33719,,1
1110,383,Undirected,33720,,1
495,103,Undirected,33721,,1
975,9,Undirected,33722,,1
797,613,Undirected,33723,,1
745,223,Undirected,33724,,1
762,748,Undirected,33725,,1
789,464,Undirected,33726,,1
923,816,Undirected,33727,,1
2695,620,Undirected,33728,,1
923,686,Undirected,33729,,1
776,53,Undirected,33730,,1
2954,675,Undirected,33731,,1
1230,975,Undirected,33732,,1
754,583,Undirected,33733,,1
1085,52,Undirected,33734,,1
940,132,Undirected,33735,,1
902,877,Undirected,33736,,1
272,13,Undirected,33737,,1
1809,362,Undirected,33738,,1
841,14,Undirected,33739,,1
392,291,Undirected,33740,,1
781,361,Undirected,33741,,1
380,320,Undirected,33742,,1
877,470,Undirected,33743,,1
789,458,Undirected,33744,,1
484,365,Undirected,33745,,1
718,556,Undirected,33746,,1
312,301,Undirected,33747,,1
1912,751,Undirected,33748,,1
754,430,Undirected,33749,,1
712,315,Undirected,33750,,1
770,511,Undirected,33751,,1
427,303,Undirected,33752,,1
785,721,Undirected,33753,,1
599,248,Undirected,33754,,1
800,191,Undirected,33755,,1
246,191,Undirected,33756,,1
496,425,Undirected,33757,,1
867,136,Undirected,33758,,1
950,890,Undirected,33759,,1
598,278,Undirected,33760,,1
824,499,Undirected,33761,,1
953,230,Undirected,33762,,1
312,219,Undirected,33763,,1
532,348,Undirected,33764,,1
659,610,Undirected,33765,,1
782,317,Undirected,33766,,1
424,241,Undirected,33767,,1
261,110,Undirected,33768,,1
464,103,Undirected,33769,,1
859,414,Undirected,33770,,1
619,486,Undirected,33771,,1
816,191,Undirected,33772,,1
732,476,Undirected,33773,,1
918,91,Undirected,33774,,1
1832,916,Undirected,33775,,1
831,499,Undirected,33776,,1
411,275,Undirected,33777,,1
859,747,Undirected,33778,,1
809,467,Undirected,33779,,1
430,12,Undirected,33780,,1
770,524,Undirected,33781,,1
380,350,Undirected,33782,,1
982,312,Undirected,33783,,1
592,426,Undirected,33784,,1
703,590,Undirected,33785,,1
923,754,Undirected,33786,,1
655,130,Undirected,33787,,1
291,61,Undirected,33788,,1
2661,155,Undirected,33789,,1
634,390,Undirected,33790,,1
295,94,Undirected,33791,,1
730,231,Undirected,33792,,1
1001,927,Undirected,33793,,1
981,13,Undirected,33794,,1
26,13,Undirected,33795,,1
1228,365,Undirected,33796,,1
1542,592,Undirected,33797,,1
295,191,Undirected,33798,,1
484,378,Undirected,33799,,1
665,287,Undirected,33800,,1
2941,745,Undirected,33801,,1
1453,567,Undirected,33802,,1
1678,97,Undirected,33803,,1
842,475,Undirected,33804,,1
97,78,Undirected,33805,,1
452,230,Undirected,33806,,1
348,162,Undirected,33807,,1
295,81,Undirected,33808,,1
476,191,Undirected,33809,,1
567,406,Undirected,33810,,1
546,291,Undirected,33811,,1
794,618,Undirected,33812,,1
975,461,Undirected,33813,,1
2999,495,Undirected,33814,,1
744,441,Undirected,33815,,1
3004,132,Undirected,33816,,1
